UNIQUE_ID,COMID,REACH,GNIS_NAME,OBS_CLASS,OBS_NAME,DATE,FEATURES,Feature_ID,OBJ_CLASS,EASTING,NORTHING,Comments,date,year,yday,month,stream
1223,23532107,BIG2,Big Creek,MONITOR,TA,08282001,58,58,Redd,631421,4994998,NA,2001-08-28,2001,240,8,Big
1224,23532107,BIG2,Big Creek,MONITOR,TA,08282001,59,59,Redd,631422,4994994,NA,2001-08-28,2001,240,8,Big
1225,23532107,BIG2,Big Creek,MONITOR,TA,08282001,60,60,Redd,631422,4994941,NA,2001-08-28,2001,240,8,Big
1226,23532107,BIG2,Big Creek,MONITOR,TA,08282001,61,61,Redd,631464,4994972,NA,2001-08-28,2001,240,8,Big
1227,23532107,BIG2,Big Creek,MONITOR,TA,08282001,62,62,Redd,631491,4994957,NA,2001-08-28,2001,240,8,Big
1228,23532107,BIG2,Big Creek,MONITOR,TA,08282001,63,63,Redd,631479,4994877,NA,2001-08-28,2001,240,8,Big
1229,23532107,BIG2,Big Creek,MONITOR,TA,08282001,64,64,Redd,631476,4994820,NA,2001-08-28,2001,240,8,Big
1230,23532107,BIG2,Big Creek,MONITOR,TA,08282001,65,65,Redd,631437,4994765,NA,2001-08-28,2001,240,8,Big
1231,23532107,BIG2,Big Creek,MONITOR,TA,08282001,66,66,Redd,631417,4994727,NA,2001-08-28,2001,240,8,Big
1232,23532107,BIG2,Big Creek,MONITOR,TA,08282001,67,67,Redd,631417,4994727,NA,2001-08-28,2001,240,8,Big
1233,23532107,BIG2,Big Creek,MONITOR,TA,08282001,68,68,Redd,631420,4994727,NA,2001-08-28,2001,240,8,Big
1234,23532107,BIG2,Big Creek,MONITOR,TA,08282001,69,69,Redd,631400,4994700,NA,2001-08-28,2001,240,8,Big
1235,23532107,BIG2,Big Creek,MONITOR,TA,08282001,70,70,Redd,631410,4994667,NA,2001-08-28,2001,240,8,Big
1236,23532107,BIG2,Big Creek,MONITOR,TA,08282001,71,71,Redd,631375,4994651,NA,2001-08-28,2001,240,8,Big
1237,23532107,BIG2,Big Creek,MONITOR,TA,08282001,72,72,Redd,631380,4994643,NA,2001-08-28,2001,240,8,Big
1238,23532107,BIG2,Big Creek,MONITOR,TA,08282001,73,73,Redd,631380,4994635,NA,2001-08-28,2001,240,8,Big
1239,23532107,BIG2,Big Creek,MONITOR,TA,08282001,74,74,Redd,631332,4994607,NA,2001-08-28,2001,240,8,Big
1240,23532107,BIG2,Big Creek,MONITOR,TA,08282001,75,75,Redd,631325,4994551,NA,2001-08-28,2001,240,8,Big
1241,23532107,BIG2,Big Creek,MONITOR,TA,08282001,76,76,Redd,631316,4994538,NA,2001-08-28,2001,240,8,Big
1242,23532107,BIG2,Big Creek,MONITOR,TA,08282001,77,77,Redd,631324,4994511,NA,2001-08-28,2001,240,8,Big
1243,23532107,BIG2,Big Creek,MONITOR,TA,08282001,78,78,Redd,631300,4994470,NA,2001-08-28,2001,240,8,Big
1244,23532107,BIG2,Big Creek,MONITOR,TA,08282001,79,79,Redd,631260,4994490,NA,2001-08-28,2001,240,8,Big
1245,23532107,BIG2,Big Creek,MONITOR,TA,08282001,80,80,Redd,631234,4994485,NA,2001-08-28,2001,240,8,Big
1246,23532107,BIG2,Big Creek,MONITOR,TA,08282001,81,81,Redd,631236,4994465,NA,2001-08-28,2001,240,8,Big
1247,23532107,BIG2,Big Creek,MONITOR,TA,08282001,82,82,Redd,631221,4994454,NA,2001-08-28,2001,240,8,Big
1248,23532107,BIG2,Big Creek,MONITOR,TA,08282001,83,83,Redd,631202,4994417,NA,2001-08-28,2001,240,8,Big
1249,23532107,BIG2,Big Creek,MONITOR,TA,08282001,84,84,Redd,631160,4994398,NA,2001-08-28,2001,240,8,Big
1250,23532107,BIG2,Big Creek,MONITOR,TA,08282001,85,85,Redd,631141,4994387,NA,2001-08-28,2001,240,8,Big
1251,23532107,BIG2,Big Creek,MONITOR,TA,08282001,86,86,Redd,630958,4994189,NA,2001-08-28,2001,240,8,Big
1252,23532107,BIG2,Big Creek,MONITOR,TA,08282001,87,87,Redd,630870,4994145,NA,2001-08-28,2001,240,8,Big
1253,23532107,BIG2,Big Creek,MONITOR,TA,08282001,88,88,Redd,630832,4994066,NA,2001-08-28,2001,240,8,Big
1254,23532107,BIG2,Big Creek,MONITOR,TA,08282001,89,89,Redd,630896,4993944,NA,2001-08-28,2001,240,8,Big
1255,23532107,BIG2,Big Creek,MONITOR,TA,08282001,90,90,Redd,630821,4993929,NA,2001-08-28,2001,240,8,Big
1256,23532107,BIG2,Big Creek,MONITOR,TA,08282001,91,91,Redd,630806,4993930,NA,2001-08-28,2001,240,8,Big
1257,23532107,BIG2,Big Creek,MONITOR,TA,08282001,92,92,Redd,630006,4993930,NA,2001-08-28,2001,240,8,Big
1258,23532107,BIG2,Big Creek,MONITOR,TA,08282001,93,93,Redd,630268,4993856,NA,2001-08-28,2001,240,8,Big
1259,23532107,BIG2,Big Creek,MONITOR,TA,08282001,94,94,Redd,630776,4993827,NA,2001-08-28,2001,240,8,Big
1260,23532107,BIG2,Big Creek,MONITOR,TA,08282001,95,95,Redd,630764,4993802,NA,2001-08-28,2001,240,8,Big
1261,23532107,BIG2,Big Creek,MONITOR,TA,08282001,96,96,Redd,630783,4993799,NA,2001-08-28,2001,240,8,Big
1262,23532107,BIG2,Big Creek,MONITOR,TA,08282001,97,97,Redd,630783,4993799,NA,2001-08-28,2001,240,8,Big
1263,23532107,BIG2,Big Creek,MONITOR,TA,08282001,98,98,Redd,630788,4993765,NA,2001-08-28,2001,240,8,Big
1264,23532107,BIG2,Big Creek,MONITOR,TA,08282001,99,99,Redd,630796,4993729,NA,2001-08-28,2001,240,8,Big
1265,23532107,BIG2,Big Creek,MONITOR,TA,08282001,100,100,Redd,630796,4993686,NA,2001-08-28,2001,240,8,Big
1266,23532107,BIG2,Big Creek,MONITOR,TA,08282001,101,101,Redd,630834,4993663,NA,2001-08-28,2001,240,8,Big
1267,23532107,BIG2,Big Creek,MONITOR,TA,08282001,102,102,Redd,630857,4993664,NA,2001-08-28,2001,240,8,Big
1268,23532107,BIG2,Big Creek,MONITOR,TA,08282001,103,103,Redd,630871,4993591,NA,2001-08-28,2001,240,8,Big
1269,23532107,BIG2,Big Creek,MONITOR,TA,08282001,104,104,Redd,630884,4993588,NA,2001-08-28,2001,240,8,Big
1270,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,1,1,Redd,642022,4922466,NA,2001-08-29,2001,241,8,Marsh
1271,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,2,2,Redd,642081,4922448,NA,2001-08-29,2001,241,8,Marsh
1272,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,3,3,Redd,642056,4922453,NA,2001-08-29,2001,241,8,Marsh
1273,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,4,4,Redd,642066,4922475,NA,2001-08-29,2001,241,8,Marsh
1274,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,5,5,Redd,642081,4922448,NA,2001-08-29,2001,241,8,Marsh
1275,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,6,6,Redd,642082,4922445,NA,2001-08-29,2001,241,8,Marsh
1276,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,7,7,Redd,642073,4922444,NA,2001-08-29,2001,241,8,Marsh
1277,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,8,8,Redd,642127,4922391,NA,2001-08-29,2001,241,8,Marsh
1278,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,9,9,Redd,642134,4922404,NA,2001-08-29,2001,241,8,Marsh
1279,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,10,10,Redd,642171,4922370,NA,2001-08-29,2001,241,8,Marsh
1280,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,11,11,Redd,642220,4922238,NA,2001-08-29,2001,241,8,Marsh
1281,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,12,12,Redd,642217,4922352,NA,2001-08-29,2001,241,8,Marsh
1282,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,13,13,Redd,642287,4922228,NA,2001-08-29,2001,241,8,Marsh
1283,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,14,14,Redd,642292,4922238,NA,2001-08-29,2001,241,8,Marsh
1284,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,15,15,Redd,642411,4922225,NA,2001-08-29,2001,241,8,Marsh
1285,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,16,16,Redd,642420,4922221,NA,2001-08-29,2001,241,8,Marsh
1286,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,17,17,Redd,642424,4922206,NA,2001-08-29,2001,241,8,Marsh
1287,23519447,MARSH1,Marsh Creek,MONITOR,TW,08292001,18,18,Redd,642192,4920087,NA,2001-08-29,2001,241,8,Marsh
1288,23519449,MARSH1,Marsh Creek,MONITOR,TW,08292001,19,19,Redd,642658,4919361,NA,2001-08-29,2001,241,8,Marsh
1289,23519449,MARSH1,Marsh Creek,MONITOR,TW,08292001,20,20,Redd,642658,4919361,NA,2001-08-29,2001,241,8,Marsh
1290,23519451,MARSH1,Marsh Creek,MONITOR,TW,08292001,21,21,Redd,644642,4919371,NA,2001-08-29,2001,241,8,Marsh
1291,23519451,MARSH1,Marsh Creek,MONITOR,TW,08292001,22,22,Redd,644809,4918760,NA,2001-08-29,2001,241,8,Marsh
1292,23519451,MARSH1,Marsh Creek,MONITOR,TW,08292001,23,23,Redd,644803,4918766,NA,2001-08-29,2001,241,8,Marsh
1293,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,24,24,Redd,642374,4922208,NA,2001-08-29,2001,241,8,Marsh
1294,23519447,MARSH1,Marsh Creek,MONITOR,TW,08292001,25,25,Redd,643695,4920506,NA,2001-08-29,2001,241,8,Marsh
1295,23519365,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,26,26,Redd,629674,4918590,NA,2002-08-23,2002,235,8,Bear Valley
1296,23519365,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,27,27,Redd,629674,4918590,NA,2002-08-23,2002,235,8,Bear Valley
1298,23519319,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,23,23,Redd,629696,4918716,NA,2002-08-23,2002,235,8,Bear Valley
1299,23519319,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,24,24,Redd,629696,4918716,NA,2002-08-23,2002,235,8,Bear Valley
1300,23519319,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,25,25,Redd,629696,4918716,NA,2002-08-23,2002,235,8,Bear Valley
1301,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,22,22,Redd,629731,4918801,NA,2002-08-23,2002,235,8,Bear Valley
1302,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,57,57,Redd,629731,4918801,NA,2002-08-26,2002,238,8,Bear Valley
1303,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,71,71,Redd,629731,4918801,NA,2002-09-03,2002,246,9,Bear Valley
1304,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,56,56,Redd,629827,4918766,NA,2002-08-26,2002,238,8,Bear Valley
1305,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,72,72,Redd,629827,4918766,NA,2002-09-03,2002,246,9,Bear Valley
1306,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,73,73,Redd,629827,4918766,NA,2002-09-03,2002,246,9,Bear Valley
1307,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,21,21,Redd,629849,4918813,NA,2002-08-26,2002,238,8,Bear Valley
1308,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,55,55,Redd,629853,4918815,NA,2002-08-26,2002,238,8,Bear Valley
1310,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,18,18,Redd,629950,4918752,NA,2002-09-03,2002,246,9,Bear Valley
1311,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,19,19,Redd,629950,4918752,NA,2002-09-03,2002,246,9,Bear Valley
1312,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,20,20,Redd,629956,4918761,NA,2002-08-23,2002,235,8,Bear Valley
1313,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,74,74,Redd,629956,4918761,NA,2002-09-03,2002,246,9,Bear Valley
1314,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,75,75,Redd,629956,4918761,NA,2002-09-03,2002,246,9,Bear Valley
1315,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,76,76,Redd,629956,4918761,NA,2002-09-03,2002,246,9,Bear Valley
1316,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,77,77,Redd,629956,4918761,NA,2002-09-03,2002,246,9,Bear Valley
1317,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,78,78,Redd,629956,4918761,NA,2002-09-03,2002,246,9,Bear Valley
1318,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,79,79,Redd,629956,4918761,NA,2002-09-03,2002,246,9,Bear Valley
1319,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,80,80,Redd,629956,4918761,NA,2002-09-03,2002,246,9,Bear Valley
1320,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,81,81,Redd,629956,4918761,NA,2002-09-03,2002,246,9,Bear Valley
1321,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,82.5,82.5,Redd,629956,4918761,NA,2002-09-03,2002,246,9,Bear Valley
1322,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,82,82,Redd,630074,4918757,NA,2002-09-03,2002,246,9,Bear Valley
1323,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,83,83,Redd,630074,4918757,NA,2002-09-03,2002,246,9,Bear Valley
1324,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,84,84,Redd,630080,4918841,NA,2002-09-03,2002,246,9,Bear Valley
1325,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,17,17,Redd,630085,4918757,NA,2002-08-26,2002,238,8,Bear Valley
1326,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,51,51,Redd,630085,4918757,NA,2002-08-26,2002,238,8,Bear Valley
1327,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,52,52,Redd,630085,4918757,NA,2002-08-26,2002,238,8,Bear Valley
1328,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,53,53,Redd,630085,4918757,NA,2002-08-26,2002,238,8,Bear Valley
1329,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,54,54,Redd,630085,4918757,NA,2002-08-26,2002,238,8,Bear Valley
1330,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,50,50,Redd,630096,4918789,NA,2002-08-26,2002,238,8,Bear Valley
1331,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,16,16,Redd,630183,4918850,NA,2002-08-23,2002,235,8,Bear Valley
1332,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,85,85,Redd,630183,4918850,NA,2002-09-03,2002,246,9,Bear Valley
1333,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,86,86,Redd,630183,4918850,NA,2002-09-03,2002,246,9,Bear Valley
1334,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,87,87,Redd,630183,4918850,NA,2002-09-03,2002,246,9,Bear Valley
1336,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,88,88,Redd,630294,4918874,NA,2002-09-03,2002,246,9,Bear Valley
1341,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,15,15,Redd,630356,4918915,NA,2002-08-23,2002,235,8,Bear Valley
1342,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,49,49,Redd,630356,4918915,NA,2002-08-26,2002,238,8,Bear Valley
1343,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,89,89,Redd,630356,4918915,NA,2002-08-23,2002,235,8,Bear Valley
1344,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,91,91,Redd,630367,4919084,NA,2002-09-03,2002,246,9,Bear Valley
1345,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,14,14,Redd,630376,4918971,NA,2002-08-23,2002,235,8,Bear Valley
1346,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,90,90,Redd,630376,4918971,NA,2002-09-03,2002,246,9,Bear Valley
1347,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,48,48,Redd,630389,4919050,NA,2002-09-03,2002,246,9,Bear Valley
1348,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,12,12,Redd,630395,4919244,NA,2002-08-23,2002,235,8,Bear Valley
1349,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,13,13,Redd,630395,4919244,NA,2002-08-23,2002,235,8,Bear Valley
1350,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,47,47,Redd,630395,4919244,NA,2002-08-26,2002,238,8,Bear Valley
1351,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,92,92,Redd,630395,4919244,NA,2002-09-03,2002,246,9,Bear Valley
1352,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,93,93,Redd,630395,4919244,NA,2002-09-03,2002,246,9,Bear Valley
1353,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,39,39,Redd,630395,4919627,NA,2002-08-26,2002,238,8,Bear Valley
1354,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,40,40,Redd,630395,4919627,NA,2002-08-26,2002,238,8,Bear Valley
1355,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08192002,4,4,Redd,630398,4919627,NA,2002-08-19,2002,231,8,Bear Valley
1356,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,41,41,Redd,630421,4919414,NA,2002-08-26,2002,238,8,Bear Valley
1358,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,68,68,Redd,630447,4919604,NA,2002-09-03,2002,246,9,Bear Valley
1359,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,69.5,69.5,Redd,630447,4919604,NA,2002-09-03,2002,246,9,Bear Valley
1360,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08192002,3,3,Redd,630451,4919607,NA,2002-08-19,2002,231,8,Bear Valley
1361,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,38,38,Redd,630451,4919607,NA,2002-08-26,2002,238,8,Bear Valley
1362,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,42,42,Redd,630460,4919346,NA,2002-09-03,2002,246,9,Bear Valley
1363,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,44,44,Redd,630461,4919234,NA,2002-08-26,2002,238,8,Bear Valley
1364,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,45,45,Redd,630461,4919234,NA,2002-08-26,2002,238,8,Bear Valley
1366,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,66,66,Redd,630464,4919587,NA,2002-09-03,2002,246,9,Bear Valley
1367,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,67,67,Redd,630464,4919587,NA,2002-09-03,2002,246,9,Bear Valley
1368,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,43,43,Redd,630493,4919255,NA,2002-08-26,2002,238,8,Bear Valley
1369,23519317,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,70,70,Redd,630493,4919255,NA,2002-09-03,2002,246,9,Bear Valley
1371,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,10,10,Redd,630565,4919617,NA,2002-09-03,2002,246,9,Bear Valley
1372,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,11,11,Redd,630565,4919617,NA,2002-09-03,2002,246,9,Bear Valley
1373,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,65,65,Redd,630565,4919617,NA,2002-09-03,2002,246,9,Bear Valley
1375,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,37,37,Redd,630779,4919810,NA,2002-08-26,2002,238,8,Bear Valley
1376,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,9,9,Redd,630779,4919810,NA,2002-08-23,2002,235,8,Bear Valley
1379,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,64,64,Redd,630819,4919813,NA,2002-09-03,2002,246,9,Bear Valley
1380,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,IP8,8,Redd,630819,4919813,NA,2002-08-23,2002,235,8,Bear Valley
1381,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,2,2,Redd,630819,4919814,NA,2002-08-23,2002,235,8,Bear Valley
1383,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,7,7,Redd,630884,4919807,NA,2002-08-26,2002,238,8,Bear Valley
1384,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,36,36,Redd,631010,4919829,NA,2002-08-26,2002,238,8,Bear Valley
1386,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,34,34,Redd,631167,4919807,NA,2002-09-03,2002,246,9,Bear Valley
1387,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,35,35,Redd,631167,4919807,NA,2002-09-03,2002,246,9,Bear Valley
1388,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,33,33,Redd,631288,4919841,NA,2002-08-26,2002,238,8,Bear Valley
1389,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,63,63,Redd,631288,4919841,NA,2002-09-03,2002,246,9,Bear Valley
1390,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,32,32,Redd,631318,4919909,NA,2002-08-26,2002,238,8,Bear Valley
1391,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,6,6,Redd,631318,4919909,NA,2002-08-23,2002,235,8,Bear Valley
1393,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,08232002,1,1,Redd,631320,4919910,NA,2002-08-23,2002,235,8,Bear Valley
1394,23519315,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,62,62,Redd,631376,4919964,NA,2002-09-03,2002,246,9,Bear Valley
1395,23519313,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,59,59,Redd,631500,4920086,NA,2002-09-03,2002,246,9,Bear Valley
1396,23519313,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,60,60,Redd,631500,4920086,NA,2002-09-03,2002,246,9,Bear Valley
1397,23519313,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,61,61,Redd,631500,4920086,NA,2002-09-03,2002,246,9,Bear Valley
1398,23519313,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,30,30,Redd,631575,4920126,NA,2002-08-26,2002,238,8,Bear Valley
1399,23519313,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,31,31,Redd,631575,4920126,NA,2002-08-26,2002,238,8,Bear Valley
1401,23519313,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,5,5,Redd,631701,4920247,NA,2002-08-26,2002,238,8,Bear Valley
1402,23519313,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,29,29,Redd,631779,4920446,NA,2002-08-26,2002,238,8,Bear Valley
1407,23519313,BEARVAL1,Bear Valley Creek,MONITOR,RN,09032002,58,58,Redd,632134,4920578,NA,2002-09-03,2002,246,9,Bear Valley
1408,23519311,BEARVAL1,Bear Valley Creek,MONITOR,RN,08262002,28,28,Redd,632194,4920705,NA,2002-08-26,2002,238,8,Bear Valley
1411,23519373,BEARVAL2,Bear Valley Creek,MONITOR,RN,08202002,18,18,Redd,627298,4913832,NA,2002-08-20,2002,232,8,Bear Valley
1413,23519373,BEARVAL2,Bear Valley Creek,MONITOR,RN,08202002,16,16,Redd,627402,4913953,NA,2002-08-20,2002,232,8,Bear Valley
1414,23519373,BEARVAL2,Bear Valley Creek,MONITOR,RN,08202002,17,17,Redd,627402,4913953,NA,2002-08-20,2002,232,8,Bear Valley
1416,23519373,BEARVAL2,Bear Valley Creek,MONITOR,RN,08242002,14,14,Redd,627562,4914043,NA,2002-08-24,2002,236,8,Bear Valley
1417,23519373,BEARVAL2,Bear Valley Creek,MONITOR,RN,08242002,15,15,Redd,627562,4914043,NA,2002-08-24,2002,236,8,Bear Valley
1418,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08242002,36,36,Redd,627737,4914195,NA,2002-08-24,2002,236,8,Bear Valley
1420,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08282002,35,35,Redd,627837,4914243,NA,2002-08-28,2002,240,8,Bear Valley
1421,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08282002,48,48,Redd,627837,4914243,NA,2002-08-28,2002,240,8,Bear Valley
1422,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08282002,47,47,Redd,627898,4914334,NA,2002-08-28,2002,240,8,Bear Valley
1423,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08282002,33,33,Redd,627795,4914361,NA,2002-08-28,2002,240,8,Bear Valley
1424,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08242002,34,34,Redd,627787,4914363,NA,2002-08-24,2002,236,8,Bear Valley
1425,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08242002,32,32,Redd,627798,4914371,NA,2002-08-24,2002,236,8,Bear Valley
1426,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08282002,46,46,Redd,627936,4914421,NA,2002-08-28,2002,240,8,Bear Valley
1427,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08312002,50,50,Redd,627898,4914454,NA,2002-08-31,2002,243,8,Bear Valley
1428,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08242002,31,31,Redd,627876,4914488,NA,2002-08-24,2002,236,8,Bear Valley
1429,23519371,BEARVAL2,Bear Valley Creek,MONITOR,RN,08312002,49,49,Redd,627917,4914579,NA,2002-08-31,2002,243,8,Bear Valley
1430,23519369,BEARVAL2,Bear Valley Creek,MONITOR,RN,08282002,45,45,Redd,628159,4914920,NA,2002-08-28,2002,240,8,Bear Valley
1431,23519369,BEARVAL2,Bear Valley Creek,MONITOR,RN,08242002,4,4,Redd,628139,4914968,NA,2002-08-24,2002,236,8,Bear Valley
1432,23519369,BEARVAL2,Bear Valley Creek,MONITOR,RN,08242002,30,30,Redd,628140,4914968,NA,2002-08-24,2002,236,8,Bear Valley
1433,23519369,BEARVAL2,Bear Valley Creek,MONITOR,RN,08242002,IP44,44,Redd,628140,4914968,NA,2002-08-24,2002,236,8,Bear Valley
1434,23519369,BEARVAL2,Bear Valley Creek,MONITOR,RN,08282002,29,29,Redd,628176,4914988,NA,2002-08-28,2002,240,8,Bear Valley
1436,23519369,BEARVAL2,Bear Valley Creek,MONITOR,RN,08282002,42,42,Redd,628283,4915021,NA,2002-08-28,2002,240,8,Bear Valley
1437,23519369,BEARVAL2,Bear Valley Creek,MONITOR,RN,08202002,IP43,43,Redd,628207,4915038,NA,2002-08-20,2002,232,8,Bear Valley
1438,23519369,BEARVAL2,Bear Valley Creek,MONITOR,RN,08162002,2,2,Redd,628202,4915044,NA,2002-08-16,2002,228,8,Bear Valley
